native_path	kind	status	ported_candidates	evidence_or_next_action
Utilities/SSHTerminal.cs	csharp	replace	Services/SshTerminalSession.cs;GCSViews/ConfigurationView/ConfigTerminalView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTerminalViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Utilities/Speech.cs	csharp	replace	Services/Speech.cs;Services/SpeechAnnouncer.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Utilities/ThemeManager.cs	csharp	replace	Services/ThemeService.cs;Views/ThemeEditorWindow.cs;Theme/MpTheme.axaml	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Utilities/Update.cs	csharp	replace	Services/Updater.cs;Services/AppVersion.cs;Views/HelpView.axaml	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Utilities/Win32DeviceMgnt.cs	csharp	replace	ViewModels/Setup/InstallFirmwareViewModel.cs;ViewModels/GCSViews/ConfigurationView/ConfigFirmwareLegacyViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Utilities/XMLColor.cs	csharp	replace	Services/ThemeService.cs;Views/ThemeEditorWindow.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Utilities/httpserver.cs	csharp	replace	Services/LocalKmlServer.cs;GCSViews/FlightPlannerView.axaml;ViewModels/FlightPlannerViewModel.cs;ViewModels/GeoRefViewModel.cs;MissionPlannerTests/Avalonia/MissionPlanner.Tests/LocalKmlServerTests.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Warnings/WarningControl.cs	csharp	replace	GCSViews/ConfigurationView/WarningManagerView.axaml;ViewModels/GCSViews/ConfigurationView/WarningManagerViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Warnings/WarningControl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
Warnings/WarningsManager.Designer.cs	csharp	replace	GCSViews/ConfigurationView/WarningManagerView.axaml;ViewModels/GCSViews/ConfigurationView/WarningManagerViewModel.cs;ExtLibs/Utilities/Warnings/WarningEngine.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Warnings/WarningsManager.cs	csharp	replace	GCSViews/ConfigurationView/WarningManagerView.axaml;ViewModels/GCSViews/ConfigurationView/WarningManagerViewModel.cs;ExtLibs/Utilities/Warnings/WarningEngine.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
Warnings/WarningsManager.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
ZZZLibShims.cs	csharp	remove	Porting/Reference/PORT_STATUS.md	This file contains no-op compatibility stubs for the abandoned netstandard WinForms experiment. The Avalonia application uses real portable services and referenced libraries instead of these fake implementations.
plugins/Dowding/DowdingPlugin.cs	csharp	replace	Porting/Reference/DOWDING_AUDIT.md;Controls/MapView.cs;Services/PluginRuntime.cs;Services/PluginService.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
plugins/Dowding/DowdingUI.Designer.cs	csharp	replace	Porting/Reference/DOWDING_AUDIT.md;Views/AntennaTrackerUIView.axaml;ViewModels/AntennaTrackerUIViewModel.cs;Views/SerialOutputCotView.axaml;ViewModels/SerialOutputCotViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
plugins/Dowding/DowdingUI.cs	csharp	replace	Porting/Reference/DOWDING_AUDIT.md;Views/AntennaTrackerUIView.axaml;ViewModels/AntennaTrackerUIViewModel.cs;Views/SerialOutputCotView.axaml;ViewModels/SerialOutputCotViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
plugins/Dowding/DowdingUI.resx	resx	remove	Porting/Reference/DOWDING_AUDIT.md	Neutral WinForms designer metadata for the dormant, non-shipped Dowding plugin; the audited general tracker, CoT and multi-system map capabilities are implemented independently.
plugins/FaceMap/FaceMap.cs	csharp	replace	Views/FaceMapView.axaml;ViewModels/FaceMapViewModel.cs;ViewModels/FaceMapMissionBuilder.cs;Services/FaceMapSupport.cs	The native Avalonia FaceMap workflow ports geometry, preview, mission generation, split flights, camera triggers and persisted file compatibility with regression tests.
plugins/FaceMap/FaceMapPlugin.cs	csharp	replace	Views/FaceMapView.axaml;ViewModels/FaceMapViewModel.cs;ViewModels/FaceMapMissionBuilder.cs;Services/FaceMapSupport.cs	The native Avalonia FaceMap workflow ports geometry, preview, mission generation, split flights, camera triggers and persisted file compatibility with regression tests.
plugins/FaceMap/FaceMapUI.Designer.cs	csharp	replace	Views/FaceMapView.axaml;ViewModels/FaceMapViewModel.cs;ViewModels/FaceMapMissionBuilder.cs;Services/FaceMapSupport.cs	The native Avalonia FaceMap workflow ports geometry, preview, mission generation, split flights, camera triggers and persisted file compatibility with regression tests.
plugins/FaceMap/FaceMapUI.cs	csharp	replace	Views/FaceMapView.axaml;ViewModels/FaceMapViewModel.cs;ViewModels/FaceMapMissionBuilder.cs;Services/FaceMapSupport.cs	The native Avalonia FaceMap workflow ports geometry, preview, mission generation, split flights, camera triggers and persisted file compatibility with regression tests.
plugins/FaceMap/FaceMapUI.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
plugins/InitialParamsCalculator.cs	csharp	replace	GCSViews/ConfigurationView/ConfigInitialParamsView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigInitialParamsViewModel.cs	The legacy loose-source calculator is superseded by the newer native Initial Parameters page with reviewable, selected existing-parameter writes.
plugins/Shortcuts/Plugin.cs	csharp	replace	Services/FlightCommandShortcuts.cs;GCSViews/ConfigurationView/ConfigPlannerView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigPlannerViewModel.cs	Every active official Shortcuts command is exposed through opt-in, target-bound Avalonia shortcuts with safety confirmations and regression tests.
plugins/example-watchbutton.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example11-trace.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example12-forwarding.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example13-herelink2.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example2-menu.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example2.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example22-fontsize.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example3-fencedist.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example3.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example4-herelink.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example4.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example5-latencytracker.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example5.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example6-mapicondesc.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example6.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example7-canrtcm.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example7.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example8-modechange.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example8.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/example9-hudonoff.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/generator.cs	csharp	remove	Porting/Reference/PLUGINS.md	This is a development/plugin-SDK sample rather than a shipped operator workflow. The portable plugin lifecycle, API, trust model and buildable source pattern are documented in Porting/Reference/PLUGINS.md; runtime compilation of loose trusted C# is deliberately not shipped.
plugins/generator.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
resedit.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
resedit.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
resedit.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
resedit.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
resedit/Form1.Designer.cs	csharp	replace	Views/TranslationEditorWindow.axaml;ViewModels/TranslationEditorViewModel.cs;Services/ResxTranslationService.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
resedit/Form1.cs	csharp	replace	Views/TranslationEditorWindow.axaml;ViewModels/TranslationEditorViewModel.cs;Services/ResxTranslationService.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
resedit/Form1.resx	resx	remove	Views/TranslationEditorWindow.axaml;ViewModels/TranslationEditorViewModel.cs;Services/ResxTranslationService.cs	WinForms layout/help text for the retired standalone editor; the native Avalonia translation editor replaces the workflow and scans the preserved Mission Planner localization resources directly.
resedit/Program.cs	csharp	replace	Views/TranslationEditorWindow.axaml;ViewModels/TranslationEditorViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
resedit/Properties/AssemblyInfo.cs	csharp	replace	MissionPlanner.csproj	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
resedit/Properties/Resources.Designer.cs	csharp	replace	Services/ResxTranslationService.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
resedit/Properties/Resources.resx	resx	remove	Services/ResxTranslationService.cs	Empty Visual Studio resource template for the retired standalone editor; it contains no translatable Mission Planner strings.
resedit/Properties/Settings.Designer.cs	csharp	replace	ViewModels/TranslationEditorViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
